gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null,significant,regulation,is_specific
Prr7,22.666666666666668,4.932882862316247,36.0,12.16552506059644,0.6446687468454239,False,False,non_specific,0.1891241661784781,0.19,False,False,Not significant,True
Cox10,40.333333333333336,11.676186592091328,60.333333333333336,29.194748386196675,0.5693656456701377,False,False,non_specific,0.3612899751670226,0.36,False,False,Not significant,True
Med14,44.22822222222222,23.02265254994877,55.00544444444444,14.717092212601964,2.027852719934484,False,False,non_specific,0.2793959059698246,0.28,False,False,Not significant,True
Sytl5,1.0,1.0,4.333333333333333,3.7859388972001824,1.4150374992788437,False,False,non_specific,0.2636410126214802,0.26,False,False,Not significant,True
Slc39a13,33.1665,17.374437218464394,35.59158333333333,14.907852652270892,1.625235738020058,False,False,non_specific,0.3425412141458645,0.34,False,False,Not significant,True
Senp1,16.11111111111111,10.347897365495948,21.22233333333333,13.023921840782242,0.8436281647313315,False,False,non_specific,0.2538639995125998,0.25,False,False,Not significant,True
Jph1,3.333333333333333,3.967625982289457,44.311166666666665,70.33076034201571,2.264692163167526,False,False,non_specific,0.3380520480183872,0.34,False,False,Not significant,True
Kpna4,67.33383333333333,39.995911955989655,93.35916666666668,22.818443294327803,0.6072696907920123,False,False,non_specific,0.2451307783158308,0.25,False,False,Not significant,True
Ints1,146.49277777777775,94.16338431681989,196.6545555555556,234.2460948138554,2.0270014278535537,False,False,non_specific,0.2706795902979177,0.27,False,False,Not significant,True
Gprc6a,6.444444444444444,10.101380880615684,12.22222222222222,9.51942666574279,1.7955438755948132,False,False,non_specific,0.1899743255603774,0.19,False,False,Not significant,True
Stk38l,32.0,12.966677376486343,42.0005,8.538242240436409,0.3747786106397799,False,False,non_specific,0.3046895029941221,0.3,False,False,Not significant,True
Zfp874b,9.484666666666666,5.175426556551233,16.709166666666665,6.321888240792758,0.8505210245772694,False,False,non_specific,0.093081178793893,0.09,False,False,Not significant,True
Cdc6,1.4444444444444444,2.0487757950563177,3.555555555555556,3.943301568148328,1.7548875021634684,False,False,non_specific,0.2652350935541698,0.27,False,False,Not significant,True
Cyp4a10,0.0,0.0,2.6666666666666665,3.785938897200183,1.874469117916141,True,False,non_specific,0.3468027352578192,0.35,False,False,Not significant,True
Irgm2,31.589666666666663,29.793466951694583,34.15083333333334,33.1769448932226,2.6875493022330565,False,False,non_specific,0.2380572442117316,0.24,False,False,Not significant,True
Txlng,21.0,16.203084104762766,36.14233333333333,21.516053480643524,1.048254034647362,True,False,non_specific,0.2504305720257461,0.25,False,False,Not significant,True
Usp37,11.833333333333332,9.646574283542314,18.33333333333333,18.916942119991173,2.365072032557631,False,False,non_specific,0.2364014886997676,0.24,False,False,Not significant,True
Ercc3,372.0253333333333,138.41619097971645,484.2073333333333,79.15803395949985,0.3793277434445492,False,False,non_specific,0.3055830944576296,0.31,False,False,Not significant,True
Dhx8,232.66666666666663,72.403959376082,309.357,65.15546140577933,0.4094767422831734,False,False,non_specific,0.245093198246037,0.25,False,False,Not significant,True
Rilp,121.37566666666667,62.5300757742491,161.10966666666667,26.377771746933693,0.4056534026952711,False,False,non_specific,0.39291205448626,0.39,False,False,Not significant,True
Tigd3,12.0,2.6457513110645907,17.0,4.358898943540674,0.4694852833012202,False,False,non_specific,0.1796893661736209,0.18,False,False,Not significant,True
Cldn23,20.0,4.58257569495584,29.666666666666668,11.590225767142472,0.5462820325570965,False,False,non_specific,0.2839827808404963,0.28,False,False,Not significant,True
Xntrpc,11.111111111111112,7.812622140797703,17.724777777777778,7.723152707301448,3.744555808869555,True,False,non_specific,0.3442634132370674,0.34,False,False,Not significant,True
Rbmx,42.17358333333333,17.31431665737149,61.42199999999999,30.477338499296813,0.6334625662629388,True,False,non_specific,0.1987851941116393,0.2,False,False,Not significant,True
Trim35,73.33333333333334,34.84171648068335,122.92816666666668,67.35599718629534,1.7120994385752837,False,False,non_specific,0.2268583666274739,0.23,False,False,Not significant,True
Pdlim7,132.48080000000002,54.80975896586931,220.94833333333327,166.0278840668343,2.860896602485837,True,False,non_specific,0.3160445848414804,0.32,False,False,Not significant,True
Fat3,4.222222222222222,4.323771699240508,8.0,9.862796776634422,1.7586546252074942,False,False,non_specific,0.166653040005243,0.17,False,False,Not significant,True
P2ry1,18.0,5.291502622129181,32.0,20.29778313018444,0.796466605914868,False,False,non_specific,0.3547798241494881,0.35,False,False,Not significant,True
Tnfrsf4,19.0,5.196152422706632,30.33333333333333,9.451631252505216,0.6476982560691188,False,False,non_specific,0.1631263549508863,0.16,False,False,Not significant,True
Tmc7,8.666666666666666,4.509249752822894,19.33333333333333,10.692676621563628,1.072756342435314,False,False,non_specific,0.2198702908007862,0.22,False,False,Not significant,True
Erc2,1.4166666666666663,1.3835902932718454,1.25,1.462501047577326,1.7554573432060854,True,False,non_specific,0.3258426827622754,0.33,False,False,Not significant,True
Ak2,107.39544444444444,85.4884132584889,112.61244444444444,64.0248530869312,0.6257084709105477,False,False,non_specific,0.3083091161744546,0.31,False,False,Not significant,True
Wdr5,59.0,15.79023671168486,74.17966666666666,13.402318048879954,0.3476499440511799,False,False,non_specific,0.231995575067525,0.23,False,False,Not significant,True
Exoc3l,97.8375,50.29530021651103,127.9155,42.48872063357998,1.0000000000000002,False,False,non_specific,0.2666930286514181,0.27,False,False,Not significant,True
Hmga1,9.533266666666666,8.029141773078479,14.808599999999998,10.847987595925726,1.6090295743440697,False,False,non_specific,0.2541671741588284,0.25,False,False,Not significant,True
Iba57,8.166666666666666,2.4664414311581235,17.5,13.059083637588497,1.0410272682600543,False,False,non_specific,0.3391730758542154,0.34,False,False,Not significant,True
Dcaf7,58.66666666666666,21.45538005567213,90.0,15.620499351813308,0.608941363655596,False,False,non_specific,0.1169114514844736,0.12,False,False,Not significant,True
Mpig6b,1.0,1.7320508075688772,8.0,10.270043970373743,3.6285014362721806,True,False,non_specific,0.3332277023180944,0.33,False,False,Not significant,True
Synj2,30.666777777777774,19.08950238408488,47.29166666666666,48.24378566376556,1.2048450790370178,False,False,non_specific,0.2772765431022233,0.28,False,False,Not significant,True
Ankfn1,2.5,2.456319528810979,2.833333333333333,3.597373674375413,-1.2740042257250042,True,False,non_specific,0.3107267001644967,0.31,False,False,Not significant,True
Slc23a2,58.16666666666666,40.82380841290207,75.27283333333334,43.504117252548525,1.445196982381709,True,False,non_specific,0.3261586289145193,0.33,False,False,Not significant,True
Fan1,44.363,18.603959444161344,62.66666666666666,5.507570547286102,0.4890221789635682,False,False,non_specific,0.2252441338187236,0.23,False,False,Not significant,True
Polr3b,110.56733333333334,60.82172869405582,165.45100000000002,20.051371199995263,0.5771828667876618,False,False,non_specific,0.254458522654696,0.25,False,False,Not significant,True
Mgat1,399.346,166.19060397928638,537.6266666666667,79.05107977968002,0.4280382656670564,False,False,non_specific,0.2879935562687252,0.29,False,False,Not significant,True
Med8,89.31375,27.66107383091614,97.55366666666666,33.360206542142336,1.8084657720862216,False,False,non_specific,0.2557368018778551,0.26,False,False,Not significant,True
Nek3,24.500000000000004,16.577685445853728,25.833333333333336,11.919471046092664,2.241805724699746,False,False,non_specific,0.2287812503084431,0.23,False,False,Not significant,True
Bnip3l,181.0225,65.81273497393953,185.98266666666663,55.67165125809788,3.813627295538093,True,False,non_specific,0.3503032716924517,0.35,False,False,Not significant,True
Slc43a3,495.9523333333333,261.92830024984835,751.0990000000002,290.3235061867707,1.6650068317570346,False,False,non_specific,0.2673435335821842,0.27,False,False,Not significant,True
Slc7a10,74.89022222222222,50.72714250017028,76.734,37.25640669636965,1.5963431266776809,False,False,non_specific,0.2575006593015301,0.26,False,False,Not significant,True
Ahctf1,163.34099999999998,50.9424706599447,244.747,43.27627141019188,0.586044394670777,False,False,non_specific,0.0882306671962639,0.09,False,False,Not significant,True
Txndc11,98.91908333333332,17.060807286917505,137.28199999999998,24.345401335734827,0.4731972785363355,False,False,non_specific,0.0884238641294843,0.09,False,False,Not significant,True
Kcnk7,6.5,1.3471989565926912,19.0,17.328466578704788,2.8736576812783547,False,False,non_specific,0.3003874446611016,0.3,False,False,Not significant,True
Fam171a1,76.01655555555556,44.534585149295374,75.8901111111111,44.59851455320355,3.050330536722279,False,False,non_specific,0.2529489012446287,0.25,False,False,Not significant,True
Gpr179,6.333333333333333,3.214550253664318,12.666666666666666,6.658328118479393,0.8981203859807864,False,False,non_specific,0.2380476962898324,0.24,False,False,Not significant,True
Blvrb,119.55622222222225,66.9938432066062,117.99255555555555,67.59895334862749,1.245234283851392,False,False,non_specific,0.2346181876471436,0.23,False,False,Not significant,True
Gm16286,439.956,100.86930897453398,568.9443333333334,120.41638121257976,0.3701863113789708,False,False,non_specific,0.2300980779376336,0.23,False,False,Not significant,True
Peg10,1.1111111111111112,1.3943005148845382,3.2222222222222228,4.489827050251795,2.6376875217303213,True,False,non_specific,0.3051573033892137,0.31,False,False,Not significant,True
Naalad2,27.83333333333333,13.895442898063138,26.175666666666668,28.32995225711609,-1.0163180138082313,True,False,non_specific,0.2456323776888579,0.25,False,False,Not significant,True
Chfr,25.966166666666663,14.032297454922109,37.55611111111111,12.44881809270452,0.6724545271576834,True,False,non_specific,0.1214996912892035,0.12,False,False,Not significant,True
Tmem156,1.1666666666666663,2.0207259421636907,0.7499999999999999,0.947975130713486,1.7369655941662063,True,False,non_specific,0.3355894029732507,0.34,False,False,Not significant,True
Mau2,50.11188888888889,29.606831009454524,78.27355555555556,17.5001000513922,0.7027604633350003,True,False,non_specific,0.1978314696469921,0.2,False,False,Not significant,True
Zkscan4,10.250333333333332,9.620225950124071,10.0305,11.671566939579318,2.42401736400253,False,False,non_specific,0.2229389447445831,0.22,False,False,Not significant,True
Vwa7,3.833333333333333,6.639528095680697,15.166833333333331,17.196101438923467,2.584979675559888,False,False,non_specific,0.2916033904081906,0.29,False,False,Not significant,True
Tnfrsf9,2.0,2.0475998134858515,3.1111111111111107,3.661478112538172,1.579753582891783,False,False,non_specific,0.2187556004835931,0.22,False,False,Not significant,True
Phkb,223.00233333333333,106.1296236511434,348.02833333333336,28.6279235071867,0.6398303956421383,False,False,non_specific,0.1712816322687745,0.17,False,False,Not significant,True
Marchf2,87.32494444444445,36.11034878152336,101.1906111111111,11.462434224188804,1.3404487990730962,False,False,non_specific,0.1134350642218236,0.11,False,False,Not significant,True
Sh3pxd2a,52.001444444444445,36.37622693959322,56.89766666666666,32.077810988928974,5.458141359914293,True,False,non_specific,0.3084787853262415,0.31,False,False,Not significant,True
Spc24,6.111111111111111,3.146163221337241,10.666777777777776,3.2372842436527502,0.8083089438842904,False,False,non_specific,0.1126734525693579,0.11,False,False,Not significant,True
Fus,519.2112666666667,127.48713730250202,602.5969333333334,76.74000766222935,0.3948549722554625,False,False,non_specific,0.1823370440323098,0.18,False,False,Not significant,True
Gpx8,361.0311666666667,102.54785480768632,322.096,41.99083212253488,0.6871703273621512,False,False,non_specific,0.1497555469174221,0.15,False,False,Not significant,True
Zfp869,33.749750000000006,14.065431257589715,40.384,4.232131934779006,1.2949392705938212,True,False,non_specific,0.317735507450768,0.32,False,False,Not significant,True
Bach2,4.166666666666667,4.536885862938734,6.333333333333334,8.965880785225433,3.169925001442312,True,False,non_specific,0.2947274807389199,0.29,False,False,Not significant,True
Arhgef26,34.166666666666664,12.720065418116825,71.57116666666666,35.46016707304421,1.1523752317476492,False,False,non_specific,0.2034420465384394,0.2,False,False,Not significant,True
Pofut1,8.917166666666667,6.208203696970133,9.833333333333334,3.493688045860549,1.6843707783568578,False,False,non_specific,0.2621792277382339,0.26,False,False,Not significant,True
Trpm7,78.33333333333334,45.24792413132735,95.33344444444442,58.41075950471512,6.075489845982495,True,False,non_specific,0.3201083942312186,0.32,False,False,Not significant,True
Fam13a,132.0,53.73081052803875,208.0,38.15756805667783,0.6520766965796931,False,False,non_specific,0.1240814146496173,0.12,False,False,Not significant,True
Dennd2c,9.333333333333332,12.663945266603855,12.833333333333334,3.752776749732568,1.074000581443777,False,False,non_specific,0.2037742325568938,0.2,False,False,Not significant,True
Fam3b,0.1666666666666666,0.2886751345948129,1.1666666666666667,1.695267852080984,1.9518364281701115,True,False,non_specific,0.308163832884505,0.31,False,False,Not significant,True
Kcnj12,5.0,4.821825380496478,24.715666666666664,38.259248592989394,4.276347773020286,True,False,non_specific,0.3227843100855196,0.32,False,False,Not significant,True
Cdk14,19.666666666666668,8.743251365736,23.66922222222222,23.81945458100953,4.43804883270474,True,False,non_specific,0.2845778202495316,0.28,False,False,Not significant,True
Lrrc31,0.6666666666666666,1.1547005383792517,3.0,3.0,2.070389327891398,False,False,non_specific,0.2613934852197788,0.26,False,False,Not significant,True
Cyp2c40,0.0,0.0,0.8333333333333334,1.0408329997330663,0.8744691179161412,True,False,non_specific,0.2998599579859951,0.3,False,False,Not significant,True
Clcn2,18.667555555555555,14.207035131373196,23.33333333333334,27.57352125463048,3.1274725346524392,False,False,non_specific,0.2365700611704496,0.24,False,False,Not significant,True
