gene_symb,GF_mean,GF_std,SCFA_mean,SCFA_std,log2FC,is_GF_all_zero,is_SCFA_all_zero,gene_type,pvalue,padj,reject_null
Foxp1,351.3823333333333,127.77284445974166,148.40233333333333,73.45758411718516,-1.2379389166417396,False,False,SCFA_specific_medium,0.09194027425484504,0.09,False
Abhd4,128.731,113.82657214815879,7.465,12.929759278501669,-3.937869383065796,False,False,SCFA_specific_high,0.20499191521589522,0.2,False
Mrpl58,115.19999999999999,9.724214569825168,85.99166666666667,17.430497937045093,-0.4176609584672781,False,False,SCFA_specific_medium,0.08147966235793926,0.08,False
Ngf,8.730333333333334,7.180192221196681,2.0336666666666665,3.522413992325907,-1.6814266546538286,False,False,SCFA_specific_low,0.2455372677399579,0.25,False
Cxcl10,4.333333333333333,4.163331998932266,0.0,0.0,-2.415037499278844,False,True,SCFA_specific_medium,0.21320420753055674,0.21,False
Vps39,178.667,80.21451032699757,21.987,38.08260110601691,-2.966435349449758,False,False,SCFA_specific_high,0.05875419024553273,0.06,False
Osbpl5,163.49800000000002,11.834535859086314,58.25633333333334,60.06076453337347,-1.4730287804783855,False,False,SCFA_specific_low,0.08839298582875152,0.09,False
Insl5,4.333333333333333,4.163331998932266,0.0,0.0,-2.415037499278844,False,True,SCFA_specific_medium,0.21320420753055674,0.21,False
Gapvd1,88.04199999999999,39.218256909250826,137.56466666666665,29.528328641041185,0.6380015209950712,False,False,SCFA_specific_medium,0.16096404245977333,0.16,False
Srrt,378.72333333333336,107.14888679465284,535.3216666666666,123.95588483542576,0.4981498846957246,False,False,SCFA_specific_low,0.1746711781391803,0.17,False
Srrt,154.23033333333333,85.89333609386314,211.24033333333333,44.65598075659444,0.45128834649133154,False,False,SCFA_specific_low,0.3826442606476889,0.38,False
Grip1,6.004666666666666,5.211493579899464,16.499333333333336,10.353326824423798,1.3209116577919557,False,False,SCFA_specific_high,0.21627209656617277,0.22,False
